protein_id,has_esm,has_prott5,has_prostt5,has_ankh3_large,has_esm3c
Q9LEU3_ARATH,1,1,1,1,1
Q9LEU9_ARATH,1,1,1,1,1
Q9LF02_ARATH,1,1,1,1,1
Q9LF34_ARATH,1,1,1,1,1
Q9LF49_ARATH,1,1,1,1,1
Q9LF51_ARATH,1,1,1,1,1
Q9LF60_ARATH,1,1,1,1,1
Q9LFA8_ARATH,1,1,1,1,1
Q9LFB6_ARATH,1,1,1,1,1
Q9LFD8_ARATH,1,1,1,1,1
Q9LFI5_ARATH,1,1,1,1,1
Q9LFL9_ARATH,1,1,1,1,1
Q9LFM3_ARATH,1,1,1,1,1
Q9LFN1_ARATH,1,1,1,1,1
Q9LFQ7_ARATH,1,1,1,1,1
Q9LFX8_ARATH,1,1,1,1,1
Q9LHG0_ARATH,1,1,1,1,1
Q9LHL2_ARATH,1,1,1,1,1
Q9LHN2_ARATH,1,1,1,1,1
Q9LHS5_ARATH,1,1,1,1,1
Q9LHT2_ARATH,1,1,1,1,1
Q9LI88_ARATH,1,1,1,1,1
Q9LIA2_ARATH,1,1,1,1,1
Q9LID3_ARATH,1,1,1,1,1
Q9LIH2_ARATH,1,1,1,1,1
Q9LII1_ARATH,1,1,1,1,1
Q9LIM5_ARATH,1,1,1,1,1
Q9LIN4_ARATH,1,1,1,1,1
Q9LJA1_ARATH,1,1,1,1,1
Q9LJF1_ARATH,1,1,1,1,1
Q9LJK5_ARATH,1,1,1,1,1
Q9LJX6_ARATH,1,1,1,1,1
Q9LJZ4_ARATH,1,1,1,1,1
Q9LK01_ARATH,1,1,1,1,1
Q9LK14_ARATH,1,1,1,1,1
Q9LK28_ARATH,1,1,1,1,1
Q9LK47_ARATH,1,1,1,1,1
Q9LK52_ARATH,1,1,1,1,1
Q9LK77_ARATH,1,1,1,1,1
Q9LK83_ARATH,1,1,1,1,1
Q9LKB4_ARATH,1,1,1,1,1
Q9LKC2_ARATH,1,1,1,1,1
Q9LKJ5_LOTJA,1,1,1,1,1
Q9LKL4_MAIZE,1,1,1,1,1
Q9LKN1_GOSHI,1,1,1,1,1
Q9LL46_PHAVU,1,1,1,1,1
Q9LM88_ARATH,1,1,1,1,1
Q9LMC7_ARATH,1,1,1,1,1
Q9LME7_ARATH,1,1,1,1,1
Q9LMG9_ARATH,1,1,1,1,1
Q9LMK8_ARATH,1,1,1,1,1
Q9LML3_ARATH,1,1,1,1,1
Q9LMN5_ARATH,1,1,1,1,1
Q9LMQ2_ARATH,1,1,1,1,1
Q9LMQ3_ARATH,1,1,1,1,1
Q9LMR1_ARATH,1,1,1,1,1
Q9LMX6_ARATH,1,1,1,1,1
Q9LMX9_ARATH,1,1,1,1,1
Q9LMY8_ARATH,1,1,1,1,1
Q9LN16_ARATH,1,1,1,1,1
Q9LN29_ARATH,1,1,1,1,1
Q9LNE0_ARATH,1,1,1,1,1
Q9LP48_ARATH,1,1,1,1,1
Q9LP53_ARATH,1,1,1,1,1
Q9LP57_ARATH,1,1,1,1,1
Q9LP67_ARATH,1,1,1,1,1
Q9LPD7_ARATH,1,1,1,1,1
Q9LQK5_ARATH,1,1,1,1,1
Q9LQP9_ARATH,1,1,1,1,1
Q9LR04_ARATH,1,1,1,1,1
Q9LR10_ARATH,1,1,1,1,1
Q9LR71_ARATH,1,1,1,1,1
Q9LRR8_ARATH,1,1,1,1,1
Q9LRX5_ARATH,1,1,1,1,1
Q9LRY7_ARATH,1,1,1,1,1
Q9LS14_ARATH,1,1,1,1,1
Q9LS50_ARATH,1,1,1,1,1
Q9LS51_ARATH,1,1,1,1,1
Q9LSC7_ARATH,1,1,1,1,1
Q9LSG6_ARATH,1,1,1,1,1
Q9LSI1_ARATH,1,1,1,1,1
Q9LSI4_ARATH,1,1,1,1,1
Q9LSI8_ARATH,1,1,1,1,1
Q9LSM6_ARATH,1,1,1,1,1
Q9LSP5_ARATH,1,1,1,1,1
Q9LST0_ARATH,1,1,1,1,1
Q9LSZ4_ARATH,1,1,1,1,1
Q9LT00_ARATH,1,1,1,1,1
Q9LT56_ARATH,1,1,1,1,1
Q9LT63_ARATH,1,1,1,1,1
Q9LTD3_ARATH,1,1,1,1,1
Q9LTD6_ARATH,1,1,1,1,1
Q9LTJ5_ARATH,1,1,1,1,1
Q9LTR0_ARATH,1,1,1,1,1
Q9LTT7_ARATH,1,1,1,1,1
Q9LTW8_ARATH,1,1,1,1,1
Q9LU04_ARATH,1,1,1,1,1
Q9LU28_ARATH,1,1,1,1,1
Q9LUA0_ARATH,1,1,1,1,1
Q9LUD2_ARATH,1,1,1,1,1
Q9LUR6_ARATH,1,1,1,1,1
Q9LUZ1_ARATH,1,1,1,1,1
Q9LV31_ARATH,1,1,1,1,1
Q9LV46_ARATH,1,1,1,1,1
Q9LV56_ARATH,1,1,1,1,1
Q9LV59_ARATH,1,1,1,1,1
Q9LV83_ARATH,1,1,1,1,1
Q9LVA3_ARATH,1,1,1,1,1
Q9LVW0_ARATH,1,1,1,1,1
Q9LW05_ARATH,1,1,1,1,1
Q9LW11_ARATH,1,1,1,1,1
Q9LW33_ARATH,1,1,1,1,1
Q9LW45_ARATH,1,1,1,1,1
Q9LW52_ARATH,1,1,1,1,1
Q9LW53_ARATH,1,1,1,1,1
Q9LW66_ARATH,1,1,1,1,1
Q9LX24_ARATH,1,1,1,1,1
Q9LX86_ARATH,1,1,1,1,1
Q9LXC2_ARATH,1,1,1,1,1
Q9LXJ8_ARATH,1,1,1,1,1
Q9LXL8_ARATH,1,1,1,1,1
Q9LXU1_ARATH,1,1,1,1,1
Q9LXY7_ARATH,1,1,1,1,1
Q9LXZ4_ARATH,1,1,1,1,1
Q9LXZ7_ARATH,1,1,1,1,1
Q9LY49_ARATH,1,1,1,1,1
Q9LY78_ARATH,1,1,1,1,1
Q9LY95_ARATH,1,1,1,1,1
Q9LYE2_ARATH,1,1,1,1,1
Q9LYG5_ARATH,1,1,1,1,1
Q9LYI7_ARATH,1,1,1,1,1
Q9LYJ3_ARATH,1,1,1,1,1
Q9LYJ5_ARATH,1,1,1,1,1
Q9LYL0_ARATH,1,1,1,1,1
Q9LYL4_ARATH,1,1,1,1,1
Q9LYQ7_ARATH,1,1,1,1,1
Q9LYR4_ARATH,1,1,1,1,1
Q9LYZ6_ARATH,1,1,1,1,1
Q9LZ21_ARATH,1,1,1,1,1
Q9LZ26_ARATH,1,1,1,1,1
Q9LZ87_ARATH,1,1,1,1,1
Q9LZC0_ARATH,1,1,1,1,1
Q9LZD2_ARATH,1,1,1,1,1
Q9LZD5_ARATH,1,1,1,1,1
Q9LZH2_ARATH,1,1,1,1,1
Q9LZJ4_ARATH,1,1,1,1,1
Q9LZL9_ARATH,1,1,1,1,1
Q9LZM9_ARATH,1,1,1,1,1
Q9LZN4_ARATH,1,1,1,1,1
Q9LZQ4_ARATH,1,1,1,1,1
Q9LZS4_ARATH,1,1,1,1,1
Q9LZU7_ARATH,1,1,1,1,1
Q9LZW0_ARATH,1,1,1,1,1
Q9M033_ARATH,1,1,1,1,1
Q9M035_ARATH,1,1,1,1,1
Q9M045_ARATH,1,1,1,1,1
Q9M057_ARATH,1,1,1,1,1
Q9M085_ARATH,1,1,1,1,1
Q9M097_ARATH,1,1,1,1,1
Q9M0B2_ARATH,1,1,1,1,1
Q9M0F5_ARATH,1,1,1,1,1
Q9M0G1_ARATH,1,1,1,1,1
Q9M0I6_ARATH,1,1,1,1,1
Q9M0L8_ARATH,1,1,1,1,1
Q9M0P7_ARATH,1,1,1,1,1
Q9M0V1_ARATH,1,1,1,1,1
Q9M125_ARATH,1,1,1,1,1
Q9M1A4_ARATH,1,1,1,1,1
Q9M1D4_ARATH,1,1,1,1,1
Q9M1J9_ARATH,1,1,1,1,1
Q9M1M0_ARATH,1,1,1,1,1
Q9M1P5_ARATH,1,1,1,1,1
Q9M1Q0_ARATH,1,1,1,1,1
Q9M1Q3_ARATH,1,1,1,1,1
Q9M1Q4_ARATH,1,1,1,1,1
Q9M1S4_ARATH,1,1,1,1,1
Q9M1T6_ARATH,1,1,1,1,1
Q9M1U1_ARATH,1,1,1,1,1
Q9M1X3_ARATH,1,1,1,1,1
Q9M266_ARATH,1,1,1,1,1
Q9M267_ARATH,1,1,1,1,1
Q9M277_ARATH,1,1,1,1,1
Q9M2E4_ARATH,1,1,1,1,1
Q9M2F2_ARATH,1,1,1,1,1
Q9M2K5_ARATH,1,1,1,1,1
Q9M2L0_ARATH,1,1,1,1,1
Q9M2M5_ARATH,1,1,1,1,1
Q9M2P9_ARATH,1,1,1,1,1
Q9M2S1_ARATH,1,1,1,1,1
Q9M2U8_ARATH,1,1,1,1,1
Q9M2X0_ARATH,1,1,1,1,1
Q9M328_ARATH,1,1,1,1,1
Q9M332_ARATH,1,1,1,1,1
Q9M344_ARATH,1,1,1,1,1
Q9M389_ARATH,1,1,1,1,1
Q9M3C7_ARATH,1,1,1,1,1
Q9M3C9_ARATH,1,1,1,1,1
Q9M3D0_ARATH,1,1,1,1,1
Q9M3D1_ARATH,1,1,1,1,1
Q9M4Q7_RICCO,1,1,1,1,1
Q9M4V2_BRANA,1,1,1,1,1
Q9M582_MAIZE,1,1,1,1,1
Q9M6B0_CHLRE,1,1,1,1,1
Q9M6B1_CHLRE,1,1,1,1,1
Q9M6B6_GOSHI,1,1,1,1,1
Q9M6B7_GOSHI,1,1,1,1,1
Q9M6B8_GOSHI,1,1,1,1,1
Q9M6U3_BRAJU,1,1,1,1,1
Q9M846_ARATH,1,1,1,1,1
Q9M892_ARATH,1,1,1,1,1
Q9M8A0_ARATH,1,1,1,1,1
Q9M8S5_ARATH,1,1,1,1,1
Q9M9A3_ARATH,1,1,1,1,1
Q9M9L9_ARATH,1,1,1,1,1
Q9M9N3_ARATH,1,1,1,1,1
Q9M9P6_ARATH,1,1,1,1,1
Q9M9S9_ARATH,1,1,1,1,1
Q9M9T9_ARATH,1,1,1,1,1
Q9M9U2_ARATH,1,1,1,1,1
Q9M9U3_ARATH,1,1,1,1,1
Q9M9V4_ARATH,1,1,1,1,1
Q9M9W5_ARATH,1,1,1,1,1
Q9M9Y6_ARATH,1,1,1,1,1
Q9MAC4_ARATH,1,1,1,1,1
Q9MAD0_ARATH,1,1,1,1,1
Q9MAR2_ARATH,1,1,1,1,1
Q9MC13_9VIRU,1,1,1,1,1
Q9MC15_9VIRU,1,1,1,1,1
Q9MCC8_9CAUD,1,1,1,1,1
Q9MCN1_BPHK7,1,1,1,1,1
Q9MCS4_BPHK7,1,1,1,1,1
Q9MV26_ORYCO,1,1,1,1,1
Q9MY60_HUMAN,1,1,1,1,1
Q9MZB4_CAPHI,1,1,1,1,1
Q9MZE5_PIG,1,1,1,1,1
Q9MZF7_BOVIN,1,1,1,1,1
Q9MZG4_PIG,1,1,1,1,1
Q9N135_PIG,1,1,1,1,1
Q9N1C1_BOVIN,1,1,1,1,1
Q9N1N9_HORSE,1,1,1,1,1
Q9N1Q2_CANLF,1,1,1,1,1
Q9N2Q1_DROME,1,1,1,1,1
Q9N2Q2_DROME,1,1,1,1,1
Q9N2S7_CAEEL,1,1,1,1,1
Q9N2V7_CAEEL,1,1,1,1,1
Q9N2X3_CAEEL,1,1,1,1,1
Q9N2Z6_CAEEL,1,1,1,1,1
Q9N369_CAEEL,1,1,1,1,1
Q9N384_CAEEL,1,1,1,1,1
Q9N3C7_CAEEL,1,1,1,1,1
Q9N3D9_CAEEL,1,1,1,1,1
Q9N3F4_CAEEL,1,1,1,1,1
Q9N3F8_CAEEL,1,1,1,1,1
Q9N3R4_CAEEL,1,1,1,1,1
Q9N3R5_CAEEL,1,1,1,1,1
Q9N3R7_CAEEL,1,1,1,1,1
Q9N3T8_CAEEL,1,1,1,1,1
Q9N3V6_CAEEL,1,1,1,1,1
Q9N3W8_CAEEL,1,1,1,1,1
Q9N3W9_CAEEL,1,1,1,1,1
Q9N3X0_CAEEL,1,1,1,1,1
Q9N3Y4_CAEEL,1,1,1,1,1
Q9N405_CAEEL,1,1,1,1,1
Q9N413_CAEEL,1,1,1,1,1
Q9N419_CAEEL,1,1,1,1,1
Q9N423_CAEEL,1,1,1,1,1
Q9N426_CAEEL,1,1,1,1,1
Q9N490_CAEEL,1,1,1,1,1
Q9N4C1_CAEEL,1,1,1,1,1
Q9N4C3_CAEEL,1,1,1,1,1
Q9N4F3_CAEEL,1,1,1,1,1
Q9N4G8_CAEEL,1,1,1,1,1
Q9N4I1_CAEEL,1,1,1,1,1
Q9N4L8_CAEEL,1,1,1,1,1
Q9N4R6_CAEEL,1,1,1,1,1
Q9N4Y8_CAEEL,1,1,1,1,1
Q9N4Z7_CAEEL,1,1,1,1,1
Q9N532_CAEEL,1,1,1,1,1
Q9N536_CAEEL,1,1,1,1,1
Q9N537_CAEEL,1,1,1,1,1
Q9N554_CAEEL,1,1,1,1,1
Q9N574_CAEEL,1,1,1,1,1
Q9N588_CAEEL,1,1,1,1,1
Q9N595_CAEEL,1,1,1,1,1
Q9N5B7_CAEEL,1,1,1,1,1
Q9N5I1_CAEEL,1,1,1,1,1
Q9N5K1_CAEEL,1,1,1,1,1
Q9N5S8_CAEEL,1,1,1,1,1
Q9N5S9_CAEEL,1,1,1,1,1
Q9N5Z3_CAEEL,1,1,1,1,1
Q9N630_DROME,1,1,1,1,1
Q9N675_DROME,1,1,1,1,1
Q9N693_DROME,1,1,1,1,1
Q9N6D8_DROME,1,1,1,1,1
Q9N6I4_DROME,1,1,1,1,1
Q9N6N9_DROME,1,1,1,1,1
Q9N937_TRYB2,1,1,1,1,1
Q9N938_TRYB2,1,1,1,1,1
Q9N942_TRYB2,1,1,1,1,1
Q9N946_TRYB2,1,1,1,1,1
Q9N949_TRYB2,1,1,1,1,1
Q9N950_9TRYP,1,1,1,1,1
Q9N9D0_TRYBB,1,1,1,1,1
Q9N9G6_9TRYP,1,1,1,1,1
Q9N9Y9_DROME,1,1,1,1,1
Q9N9Z6_DROME,1,1,1,1,1
Q9N9Z9_DROME,1,1,1,1,1
Q9NA28_CAEEL,1,1,1,1,1
Q9NA90_CAEEL,1,1,1,1,1
Q9NA91_CAEEL,1,1,1,1,1
Q9NA96_CAEEL,1,1,1,1,1
Q9NA98_CAEEL,1,1,1,1,1
Q9NAB5_CAEEL,1,1,1,1,1
Q9NAE4_CAEEL,1,1,1,1,1
Q9NAH3_CAEEL,1,1,1,1,1
Q9NAK5_CAEEL,1,1,1,1,1
Q9NAX2_DROME,1,1,1,1,1
Q9NAZ3_DROME,1,1,1,1,1
Q9NAZ4_DROME,1,1,1,1,1
Q9NB16_DROME,1,1,1,1,1
Q9NB22_PISOC,1,1,1,1,1
Q9NBA9_DROME,1,1,1,1,1
Q9NBB0_DROME,1,1,1,1,1
Q9NBB1_DROME,1,1,1,1,1
Q9NBB2_DROME,1,1,1,1,1
Q9NBB3_DROME,1,1,1,1,1
Q9NBB4_DROME,1,1,1,1,1
Q9NBB6_DROME,1,1,1,1,1
Q9NBB7_DROME,1,1,1,1,1
Q9NBB8_DROME,1,1,1,1,1
Q9NBB9_DROME,1,1,1,1,1
Q9NBC0_DROME,1,1,1,1,1
Q9NBC1_DROME,1,1,1,1,1
Q9NBC2_DROME,1,1,1,1,1
Q9NBC3_DROME,1,1,1,1,1
Q9NBC4_DROME,1,1,1,1,1
Q9NBC5_DROME,1,1,1,1,1
Q9NBC6_DROME,1,1,1,1,1
Q9NBC8_DROME,1,1,1,1,1
Q9NBK8_DROME,1,1,1,1,1
Q9NBL3_DROME,1,1,1,1,1
Q9NBW0_DROME,1,1,1,1,1
Q9NC95_9TRYP,1,1,1,1,1
Q9NC97_9TRYP,1,1,1,1,1
Q9NC98_9TRYP,1,1,1,1,1
Q9NC99_9TRYP,1,1,1,1,1
Q9NCA0_9TRYP,1,1,1,1,1
Q9NCC3_DROME,1,1,1,1,1
Q9NCF9_DROME,1,1,1,1,1
Q9NCG0_DROME,1,1,1,1,1
Q9NCG1_DROME,1,1,1,1,1
Q9NCL3_DROME,1,1,1,1,1
Q9NCP8_DROME,1,1,1,1,1
Q9NCW7_DROME,1,1,1,1,1
Q9ND98_DROME,1,1,1,1,1
Q9NDA0_DROME,1,1,1,1,1
Q9NDA3_9TRYP,1,1,1,1,1
Q9NDH8_TRYBB,1,1,1,1,1
Q9NDI1_DROME,1,1,1,1,1
Q9NDR1_DROME,1,1,1,1,1
Q9NDS5_DROME,1,1,1,1,1
Q9NDS6_DROME,1,1,1,1,1
Q9NDU7_PLAF7,1,1,1,1,1
Q9NEF8_DROME,1,1,1,1,1
Q9NEF9_DROME,1,1,1,1,1
Q9NEG0_DROME,1,1,1,1,1
Q9NEG1_DROME,1,1,1,1,1
Q9NEK7_CAEEL,1,1,1,1,1
Q9NET8_CAEEL,1,1,1,1,1
Q9NF11_CAEEL,1,1,1,1,1
Q9NF31_DROME,1,1,1,1,1
Q9NF32_DROME,1,1,1,1,1
Q9NFA9_PLAF7,1,1,1,1,1
Q9NFB0_PLAF7,1,1,1,1,1
Q9NFB2_PLAF7,1,1,1,1,1
Q9NFB3_PLAF7,1,1,1,1,1
Q9NFB5_PLAF7,1,1,1,1,1
Q9NFB6_PLAF7,1,1,1,1,1
Q9NFL3_DROME,1,1,1,1,1
Q9NFL7_9TRYP,1,1,1,1,1
Q9NFL8_9TRYP,1,1,1,1,1
Q9NFM3_DROME,1,1,1,1,1
Q9NFM7_DROME,1,1,1,1,1
Q9NFN8_DROME,1,1,1,1,1
Q9NFN9_DROME,1,1,1,1,1
Q9NFP0_DROME,1,1,1,1,1
Q9NFR4_DROME,1,1,1,1,1
Q9NFR5_DROME,1,1,1,1,1
Q9NFR7_DROME,1,1,1,1,1
Q9NFS1_DROME,1,1,1,1,1
Q9NFS9_DROME,1,1,1,1,1
Q9NFT2_DROME,1,1,1,1,1
Q9NFV6_DROME,1,1,1,1,1
Q9NFV7_DROME,1,1,1,1,1
Q9NFV8_DROME,1,1,1,1,1
Q9NFX0_DROME,1,1,1,1,1
Q9NFX2_DROME,1,1,1,1,1
Q9NFX3_DROME,1,1,1,1,1
Q9NG18_TRYBB,1,1,1,1,1
Q9NG22_9TRYP,1,1,1,1,1
Q9NG23_TRYBB,1,1,1,1,1
Q9NG24_DROME,1,1,1,1,1
Q9NG27_DROME,1,1,1,1,1
Q9NGC6_DROME,1,1,1,1,1
Q9NGK4_DROME,1,1,1,1,1
Q9NGK5_DROME,1,1,1,1,1
Q9NGL1_DROME,1,1,1,1,1
Q9NGR9_DROME,1,1,1,1,1
Q9NGT3_CAEEL,1,1,1,1,1
Q9NGU8_DROME,1,1,1,1,1
Q9NGV2_DROME,1,1,1,1,1
Q9NGV4_DROME,1,1,1,1,1
Q9NGW5_DROME,1,1,1,1,1
Q9NGX3_DROME,1,1,1,1,1
Q9NGX6_DROME,1,1,1,1,1
Q9NGX8_DROME,1,1,1,1,1
Q9NGZ2_DROME,1,1,1,1,1
Q9NGZ4_DROME,1,1,1,1,1
Q9NH11_DROME,1,1,1,1,1
Q9NH46_9TRYP,1,1,1,1,1
Q9NH51_DROME,1,1,1,1,1
Q9NH54_DROME,1,1,1,1,1
Q9NH72_DROME,1,1,1,1,1
Q9NH88_DROME,1,1,1,1,1
Q9NHB9_DROME,1,1,1,1,1
Q9NHC1_DROME,1,1,1,1,1
Q9NHC2_DROME,1,1,1,1,1
Q9NHC7_DROME,1,1,1,1,1
Q9NHD7_DROME,1,1,1,1,1
Q9NHE4_DROME,1,1,1,1,1
Q9NHE9_DROME,1,1,1,1,1
Q9NHF0_DROME,1,1,1,1,1
Q9NHF1_DROME,1,1,1,1,1
Q9NHF6_DICDI,1,1,1,1,1
Q9NHF9_DROME,1,1,1,1,1
Q9NHN2_DROME,1,1,1,1,1
Q9NHP1_DROME,1,1,1,1,1
Q9NHP2_DROME,1,1,1,1,1
Q9NHP8_DROME,1,1,1,1,1
Q9NHQ0_DROME,1,1,1,1,1
Q9NHV5_DROME,1,1,1,1,1
Q9NHW0_DROME,1,1,1,1,1
Q9NHW9_DROME,1,1,1,1,1
Q9NHX5_DROME,1,1,1,1,1
Q9NHX6_DROME,1,1,1,1,1
Q9NHX7_DROME,1,1,1,1,1
Q9NHY0_DROME,1,1,1,1,1
Q9NHZ3_DROME,1,1,1,1,1
Q9NI44_9TRYP,1,1,1,1,1
Q9NI45_9TRYP,1,1,1,1,1
Q9NI49_DROME,1,1,1,1,1
Q9NIG5_FASHE,1,1,1,1,1
Q9NIH3_DROME,1,1,1,1,1
Q9NIH4_9TRYP,1,1,1,1,1
Q9NIR3_DROME,1,1,1,1,1
Q9NIR4_DROME,1,1,1,1,1
Q9NIR5_DROME,1,1,1,1,1
Q9NIR7_9TRYP,1,1,1,1,1
Q9NIS1_DROME,1,1,1,1,1
Q9NIW0_DROME,1,1,1,1,1
Q9NIW1_DROME,1,1,1,1,1
Q9NIW2_DROME,1,1,1,1,1
Q9NJ08_DROME,1,1,1,1,1
Q9NJA1_DROME,1,1,1,1,1
Q9NJA2_DROME,1,1,1,1,1
Q9NJE8_9TRYP,1,1,1,1,1
Q9NJH5_DROME,1,1,1,1,1
Q9NJH7_DROME,1,1,1,1,1
Q9NJQ1_9TRYP,1,1,1,1,1
Q9NK80_DROME,1,1,1,1,1
Q9NKZ5_DROKI,1,1,1,1,1
Q9NLB2_PLAF7,1,1,1,1,1
Q9NLD1_CAEEL,1,1,1,1,1
Q9NP10_HUMAN,1,1,1,1,1
Q9NS13_HUMAN,1,1,1,1,1
Q9NS89_HUMAN,1,1,1,1,1
Q9NSS8_HUMAN,1,1,1,1,1
Q9NZG9_HUMAN,1,1,1,1,1
Q9NZL8_HUMAN,1,1,1,1,1
Q9NZX6_HUMAN,1,1,1,1,1
Q9P1I2_HUMAN,1,1,1,1,1
Q9P1K2_HUMAN,1,1,1,1,1
Q9P1W6_HUMAN,1,1,1,1,1
Q9P8C9_PIRSE,1,1,1,1,1
Q9PB32_XYLFA,1,1,1,1,1
Q9PDF5_XYLFA,1,1,1,1,1
Q9PDH1_XYLFA,1,1,1,1,1
Q9PFJ6_XYLFA,1,1,1,1,1
Q9PRH3_ONCMY,1,1,1,1,1
Q9PS89_CHICK,1,1,1,1,1
Q9PSD8_XENLA,1,1,1,1,1
Q9PSF6_ICTPU,1,1,1,1,1
Q9PSP5_CHICK,1,1,1,1,1
Q9PSP7_CHICK,1,1,1,1,1
Q9PSQ5_CHICK,1,1,1,1,1
Q9PSS2_CHICK,1,1,1,1,1
Q9PSS5_CHICK,1,1,1,1,1
Q9PSV6_CHICK,1,1,1,1,1
Q9PSX4_ONCMY,1,1,1,1,1
Q9PT03_ONCMY,1,1,1,1,1
Q9PT04_ONCMY,1,1,1,1,1
Q9PT05_ONCMY,1,1,1,1,1
Q9PT06_ONCMY,1,1,1,1,1
Q9PT07_ONCMY,1,1,1,1,1
Q9PT12_ONCMY,1,1,1,1,1
Q9PT13_ONCMY,1,1,1,1,1
Q9PT14_ONCMY,1,1,1,1,1
Q9PT17_ONCMY,1,1,1,1,1
Q9PT36_ONCMY,1,1,1,1,1
Q9PT38_ONCMY,1,1,1,1,1
Q9PT95_DANRE,1,1,1,1,1
Q9PTB0_CHICK,1,1,1,1,1
Q9PTD4_ICTPU,1,1,1,1,1
Q9PTE3_DANRE,1,1,1,1,1
Q9PTF7_DANRE,1,1,1,1,1
Q9PTF9_DANRE,1,1,1,1,1
Q9PTI7_CHICK,1,1,1,1,1
Q9PTK4_DANRE,1,1,1,1,1
Q9PTK5_DANRE,1,1,1,1,1
Q9PTM7_DANRE,1,1,1,1,1
Q9PTN7_CHICK,1,1,1,1,1
Q9PTQ8_DANRE,1,1,1,1,1
Q9PTX1_CHICK,1,1,1,1,1
Q9PTX9_DANRE,1,1,1,1,1
Q9PU40_CHICK,1,1,1,1,1
Q9PU44_CHICK,1,1,1,1,1
Q9PU61_DANRE,1,1,1,1,1
Q9PUA4_CHICK,1,1,1,1,1
Q9PUD0_DANRE,1,1,1,1,1
Q9PUK2_CHICK,1,1,1,1,1
Q9PUK3_CHICK,1,1,1,1,1
Q9PUL9_DANRE,1,1,1,1,1
Q9PUQ6_DANRE,1,1,1,1,1
Q9PUQ7_CHICK,1,1,1,1,1
Q9PUR2_DANRE,1,1,1,1,1
Q9PUS3_DANRE,1,1,1,1,1
Q9PUT2_DANRE,1,1,1,1,1
Q9PUT7_DANRE,1,1,1,1,1
Q9PUU4_ICTPU,1,1,1,1,1
Q9PUU5_DANRE,1,1,1,1,1
Q9PVD2_DANRE,1,1,1,1,1
Q9PVD3_DANRE,1,1,1,1,1
Q9PVD7_DANRE,1,1,1,1,1
Q9PVD9_DANRE,1,1,1,1,1
Q9PVF5_DANRE,1,1,1,1,1
Q9PVG4_CHICK,1,1,1,1,1
Q9PVN4_CHICK,1,1,1,1,1
Q9PVT8_CHICK,1,1,1,1,1
Q9PW55_DANRE,1,1,1,1,1
Q9PW62_XENLA,1,1,1,1,1
Q9PW77_DANRE,1,1,1,1,1
Q9PWB7_DANRE,1,1,1,1,1
Q9PWC2_DANRE,1,1,1,1,1
Q9PWD8_DANRE,1,1,1,1,1
Q9PWH3_DANRE,1,1,1,1,1
Q9PWK6_DANRE,1,1,1,1,1
Q9PWM7_XENLA,1,1,1,1,1
Q9PWN6_CHICK,1,1,1,1,1
Q9PWQ4_CHICK,1,1,1,1,1
Q9Q9V5_RVFV,1,1,1,1,1
Q9QK88_RVFV,1,1,1,1,1
Q9QUG0_RAT,1,1,1,1,1
Q9QUI9_RAT,1,1,1,1,1
Q9QUN6_RAT,1,1,1,1,1
Q9QUT3_RAT,1,1,1,1,1
Q9QWJ1_RAT,1,1,1,1,1
Q9QWM6_MOUSE,1,1,1,1,1
Q9QWV1_MOUSE,1,1,1,1,1
Q9QWW3_RAT,1,1,1,1,1
Q9QX10_RAT,1,1,1,1,1
Q9QX26_RAT,1,1,1,1,1
Q9QX70_RAT,1,1,1,1,1
Q9QX80_RAT,1,1,1,1,1
Q9QX99_MOUSE,1,1,1,1,1
Q9QXA3_MOUSE,1,1,1,1,1
Q9QXI7_MOUSE,1,1,1,1,1
Q9QXJ3_RAT,1,1,1,1,1
Q9QXK0_RAT,1,1,1,1,1
Q9QXN7_MOUSE,1,1,1,1,1
Q9QY87_RAT,1,1,1,1,1
Q9QY88_RAT,1,1,1,1,1
Q9QYU5_RAT,1,1,1,1,1
Q9QYV3_RAT,1,1,1,1,1
Q9QYW4_RAT,1,1,1,1,1
Q9QZ62_RAT,1,1,1,1,1
Q9QZ84_MOUSE,1,1,1,1,1
Q9QZC6_RAT,1,1,1,1,1
Q9QZD1_RAT,1,1,1,1,1
Q9QZG0_RAT,1,1,1,1,1
Q9QZH1_MOUSE,1,1,1,1,1
Q9QZI3_RAT,1,1,1,1,1
Q9QZJ1_MOUSE,1,1,1,1,1
Q9QZP7_MOUSE,1,1,1,1,1
Q9QZV4_MOUSE,1,1,1,1,1
Q9QZY1_MOUSE,1,1,1,1,1
Q9R038_MOUSE,1,1,1,1,1
Q9R070_MOUSE,1,1,1,1,1
Q9R0M7_MOUSE,1,1,1,1,1
Q9R0N2_RAT,1,1,1,1,1
Q9R0X9_MOUSE,1,1,1,1,1
Q9R126_MOUSE,1,1,1,1,1
Q9R140_RAT,1,1,1,1,1
Q9R164_MOUSE,1,1,1,1,1
Q9R175_RAT,1,1,1,1,1
Q9R1E1_RAT,1,1,1,1,1
Q9R1F9_MOUSE,1,1,1,1,1
Q9R1G6_MOUSE,1,1,1,1,1
Q9R1L4_RAT,1,1,1,1,1
Q9R1W7_MOUSE,1,1,1,1,1
Q9R228_RAT,1,1,1,1,1
Q9R273_RAT,1,1,1,1,1
Q9R278_RAT,1,1,1,1,1
Q9R293_RAT,1,1,1,1,1
Q9R294_RAT,1,1,1,1,1
